Neighborhood,City,State,Neighborhood Latitude,Neighborhood Longitude,Venue,Venue Latitude,Venue Longitude,Venue Category
"Eastover, Charlotte",Charlotte,NC,35.1924313,-80.818401,Myers Park Presbyterian Church Outreach Center,35.19356165837238,-80.82465431451746,Gym / Fitness Center
"Eastover, Charlotte",Charlotte,NC,35.1924313,-80.818401,The Mint Museum,35.19739931209745,-80.81411845024748,Art Museum
"Eastover, Charlotte",Charlotte,NC,35.1924313,-80.818401,Speedway,35.1868431,-80.8213686,Gas Station
"Eastover, Charlotte",Charlotte,NC,35.1924313,-80.818401,Eastover Park,35.19595626361079,-80.81293663035547,Park
"Eastover, Charlotte",Charlotte,NC,35.1924313,-80.818401,Eastover Ridge Apartments,35.19061751647656,-80.81165021355108,Residential Building (Apartment / Condo)
"Eastover, Charlotte",Charlotte,NC,35.1924313,-80.818401,Good News Shop,35.188279569023834,-80.82346446108376,Gift Shop
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Heroes Aren't Hard To Find Comics,35.21261863794796,-80.81814069599933,Comic Shop
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Cajun Queen,35.214671640732114,-80.82105570953891,Cajun / Creole Restaurant
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Sunflour Baking Company,35.21237,-80.81726,Bakery
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Bang Bang Burgers,35.212547,-80.817183,Burger Joint
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Jersey Mike's Subs,35.21239,-80.817364,Sandwich Place
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Sandwich Max,35.21315507654482,-80.81835948817708,Sandwich Place
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Starbucks,35.21249465,-80.8179436,Coffee Shop
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Sabor Latin Street Grill,35.21625800318562,-80.821734154822,Latin American Restaurant
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Hawthorne's New York Pizza & Bar,35.21585355892903,-80.82174255002526,Pizza Place
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Oasis Day Spa,35.211358,-80.817246,Spa
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Showmars,35.21201146038357,-80.81796614311082,Greek Restaurant
Elizabeth,Charlotte,NC,35.2142287,-80.818401,The Fig Tree,35.21649373707872,-80.82260955237484,New American Restaurant
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Legion Brewing,35.21849006557401,-80.81297945767213,Brewery
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Viva Chicken Elizabeth Avenue,35.213406764762595,-80.82596589418151,Peruvian Restaurant
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Yoga One,35.219495359092214,-80.81516506672085,Yoga Studio
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Black Sheep,35.21976,-80.81723,Shoe Store
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Independence Park,35.21586123620022,-80.82296204553178,Park
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Visulite Theatre,35.21354298339955,-80.82603274774183,Rock Club
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Elizabeth Billiards,35.219528506002085,-80.81456930622707,Pool Hall
Elizabeth,Charlotte,NC,35.2142287,-80.818401,HoHo Cherry House,35.21213692042824,-80.81716447855223,Chinese Restaurant
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Anntony's Caribbean Cafe,35.21272231015453,-80.81723030006562,Caribbean Restaurant
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Caswell Station,35.21210871114777,-80.81843981715676,Bar
Elizabeth,Charlotte,NC,35.2142287,-80.818401,The Hop Shop,35.220243985381465,-80.81692584495218,Beer Store
Elizabeth,Charlotte,NC,35.2142287,-80.818401,The Rabbit Hole,35.21910157628673,-80.81359198348736,Bar
Elizabeth,Charlotte,NC,35.2142287,-80.818401,FuManChu Cupcakes,35.220397999999996,-80.816896,Cupcake Shop
Elizabeth,Charlotte,NC,35.2142287,-80.818401,The UPS Store,35.2161172,-80.8220311,Shipping Store
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Pet Supplies Plus Elizabeth,35.2125553,-80.8171876,Pet Store
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Dollar General,35.212917052504224,-80.818064919943,Discount Store
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Chantilly,35.216377542637,-80.81207137946663,Nightclub
Elizabeth,Charlotte,NC,35.2142287,-80.818401,8th Street Studio,35.21334193001087,-80.81791164217405,Pilates Studio
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Studio K Gallery,35.21165,-80.817653,Art Gallery
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Greenway & 7th Street Alley,35.21079050707999,-80.81764667648523,Trail
Elizabeth,Charlotte,NC,35.2142287,-80.818401,MADabolic,35.211266,-80.815885,Gym / Fitness Center
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Carolina's Medical Center-Mercy Cafeteria,35.210074339806276,-80.82060488918665,American Restaurant
Elizabeth,Charlotte,NC,35.2142287,-80.818401,Courtyard Coffeeshop at Presbyterian,35.21246117921202,-80.825059978384,Café
Grier Heights,Charlotte,NC,35.1970375,-80.80732590000002,The Mint Museum,35.19739931209745,-80.81411845024748,Art Museum
Grier Heights,Charlotte,NC,35.1970375,-80.80732590000002,Grier Heights Neighborhood Park,35.19579579348675,-80.80738804739903,Park
Grier Heights,Charlotte,NC,35.1970375,-80.80732590000002,McDonald's,35.19667126007591,-80.80249351165844,Fast Food Restaurant
Grier Heights,Charlotte,NC,35.1970375,-80.80732590000002,Dr. Herb Greenman MD,35.199258,-80.81159,Optical Shop
Grier Heights,Charlotte,NC,35.1970375,-80.80732590000002,Eastover Park,35.19595626361079,-80.81293663035547,Park
Grier Heights,Charlotte,NC,35.1970375,-80.80732590000002,Carolinas Center for Cosmetic Surgery,35.1910215,-80.80532099999999,Spa
Hidden Valley,Charlotte,NC,35.27883950000001,-80.7759318,M&J Food Mart,35.282613131616266,-80.77954201158006,Convenience Store
Hidden Valley,Charlotte,NC,35.27883950000001,-80.7759318,Leather & Lace,35.28364222406432,-80.77680448845389,Adult Boutique
Hidden Valley,Charlotte,NC,35.27883950000001,-80.7759318,Tom Hunter Park,35.278157,-80.782385,Park
Hidden Valley,Charlotte,NC,35.27883950000001,-80.7759318,sunset motel,35.28348922729492,-80.78108215332031,Motel
Highland Creek,Charlotte,NC,35.37802629999999,-80.7604628,Subway,35.37803712081343,-80.75817156439125,Sandwich Place
Highland Creek,Charlotte,NC,35.37802629999999,-80.7604628,Highland Creek Golf Club,35.38071535925555,-80.76362412424876,Golf Course
Highland Creek,Charlotte,NC,35.37802629999999,-80.7604628,Highland Golf Course,35.38050842285156,-80.76346588134766,Golf Course
Highland Creek,Charlotte,NC,35.37802629999999,-80.7604628,Hawthornes Pizza,35.376384600966894,-80.76707092159783,Pizza Place
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,McAlister's Deli,35.16519915140449,-80.85013795701356,Deli / Bodega
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Brawley's Beverage,35.16751089429026,-80.85075416189841,Liquor Store
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Pasta & Provisions,35.16702488075862,-80.85071316306275,Deli / Bodega
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Porch Swing Spa,35.1675,-80.8502,Cosmetics Shop
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Snap Fitness,35.16545735099577,-80.84990840835289,Gym
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Portofino's Park Road,35.16062243930786,-80.84976945647104,Italian Restaurant
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Viva Chicken Park Road,35.16989057672731,-80.85103848887522,Peruvian Restaurant
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Harris Teeter,35.16131594352974,-80.84941246560068,Grocery Store
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,The Roasting Company,35.17079096122955,-80.8496859446584,Southern / Soul Food Restaurant
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Good Food on Montford,35.17089816861934,-80.84832700766817,American Restaurant
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,1900 Mexican Grill & Tequila Bar,35.16093356351427,-80.84929921087151,Mexican Restaurant
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Luisa's Brick Oven Pizzeria,35.170444673447626,-80.84664637758569,Pizza Place
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Angry Ale's,35.17038492116167,-80.85012171765881,Sports Bar
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Mugs Coffee,35.16052112077198,-80.84971262652044,Coffee Shop
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Lucky Lou's Tavern,35.16027779746223,-80.84953965370575,Bar
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Jeff's Bucket Shop,35.17091941624151,-80.84967494546488,Bar
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Ten Park Lanes,35.170416,-80.847879,Bowling Alley
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Carmella's Pizza Grill,35.17081844235189,-80.8502121482928,Pizza Place
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Brazwell's,35.1709464,-80.8486552,Pub
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,McAlister's Deli,35.16961373019031,-80.8554089805291,Deli / Bodega
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Starbucks,35.171276,-80.8507,Coffee Shop
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Decor Nails & Spa,35.1605337307841,-80.84924447530742,Spa
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Great Clips,35.1611395,-80.8492858,Salon / Barbershop
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Groucho's Deli (Park Rd),35.1611334,-80.8492823,American Restaurant
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Flowers Of Charlotte Retail Store,35.160736083984375,-80.849853515625,Flower Shop
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Ann's Alterations,35.160736083984375,-80.849853515625,Tailor Shop
"Madison Park, Charlotte",Charlotte,NC,35.1650179,-80.8502663,Simply Skin Charlotte,35.160537,-80.850075,Spa
"Mountain Island, North Carolina",Charlotte,NC,35.3395516,-80.92644870000002,The Fat Parrot,35.335677531289434,-80.92298300485166,Bar
"Mountain Island, North Carolina",Charlotte,NC,35.3395516,-80.92644870000002,The Frosty Dog Saloon,35.33562088012695,-80.92290496826172,Bar
Myers Park,Charlotte,NC,35.1797081,-80.8261849,MP Drive Fishin' Hole,35.182061035879336,-80.8249031760201,Harbor / Marina
Myers Park,Charlotte,NC,35.1797081,-80.8261849,Myers Park CC Tennis Courts,35.176118925939534,-80.82821758838189,Tennis Court
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,NoDa Company Store,35.24707130416831,-80.8044458731934,Snack Place
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Smelly Cat Coffeehouse,35.247231816879975,-80.8043040144587,Café
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Salud Beer Shop,35.24786649738032,-80.80407802075204,Bar
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,NoDa Farmers Market,35.2465483434831,-80.80302828035926,Market
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Local Loaf,35.2446059,-80.8033345,Food & Drink Shop
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Neighborhood Theatre,35.24752461983098,-80.80409942495277,Music Venue
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Salud Cerveceria,35.24780850704708,-80.80409813482055,Brewery
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Boudreaux's Louisiana Kitchen,35.247649033091726,-80.80451354574546,Seafood Restaurant
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,JackBeagle's,35.247319470102276,-80.80532225565508,Sports Bar
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Sabor Latin Street Grill,35.24712907733035,-80.8055110476805,Burrito Place
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Cabo Fish Taco,35.247173,-80.8057,Taco Place
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Crêpe Cellar Kitchen & Pub,35.24688619622985,-80.80588893371326,Eastern European Restaurant
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Haberdish,35.24663185007193,-80.80622261335826,Southern / Soul Food Restaurant
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,The Evening Muse,35.24771324271409,-80.80478380609095,Concert Hall
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Reigning Donuts,35.24680340427018,-80.80561608216618,Donut Shop
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,The Blind Pig,35.24791541196292,-80.8044855353256,Bar
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,UpStage,35.24780641215614,-80.80414069067298,Performing Arts Venue
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Sanctuary,35.2475336180272,-80.80443323706075,Bar
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Noda Bodega,35.24170067821045,-80.79807465289295,Deli / Bodega
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Billy Jack’s Shack,35.247306,-80.804847,Burger Joint
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Growlers Pour House,35.24694635535006,-80.80579253429448,Gastropub
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,the Dog Bar,35.24794642338187,-80.80432270675011,Bar
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Popbar,35.246845541959,-80.80618233757154,Dessert Shop
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Davidson Street Public House,35.24734369836681,-80.8049396331174,Gastropub
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,The Chamber By Wooden Robot,35.24874709885487,-80.80523729324341,Brewery
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Johnston YMCA,35.24632619504611,-80.80781419614146,Gym / Fitness Center
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Benny Pennello's Pizza,35.24527912616543,-80.80932175155851,Pizza Place
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,The Orange Olive,35.244829,-80.809216,Salon / Barbershop
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,North Charlotte Neighborhood Park,35.246132258515466,-80.79771767206914,Park
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Deejai Thai Noda,35.25028133716578,-80.79693723673917,Thai Restaurant
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Heist Brewery,35.24534657678093,-80.80946802968259,Brewery
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Crown Station Coffee House & Pub,35.250368006173254,-80.79763054847717,Coffee Shop
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Bold Missy Brewery,35.249325764325995,-80.79649337834941,Brewery
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Pura Vida,35.247041340143866,-80.80554913771662,Arts & Crafts Store
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Steel Gardens,35.24695905045448,-80.79874370077012,Garden
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Sunshine Daydreams,35.247651,-80.804928,Gift Shop
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,NoDa 101,35.247241413657136,-80.80538728463353,Sports Bar
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Domino's Pizza,35.24095424407432,-80.79720810055733,Pizza Place
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,ROUX! at Boudreaux's (The Mill),35.24772749470401,-80.80428987423943,Rock Club
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Juicebox,35.246496,-80.80654,Juice Bar
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Chasers,35.240758621143144,-80.79719394134789,Gay Bar
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Another Round Disc Golf,35.249783717235736,-80.79894546310852,Sporting Goods Shop
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,LYNX 36th Street Station,35.24875018757198,-80.80631852206633,Light Rail Station
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,The Renaissance Pool,35.24836215385984,-80.79677967032724,Pool
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Renaissance Courtyard,35.24904942450266,-80.79725005147046,Sculpture Garden
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,Salon 1226,35.2416154,-80.797742,Salon / Barbershop
NoDa,Charlotte,NC,35.2456474,-80.80178769999998,The Artisan's Palate,35.24142837524414,-80.79776000976562,Coffee Shop
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,NoDa Company Store,35.24707130416831,-80.8044458731934,Snack Place
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Smelly Cat Coffeehouse,35.247231816879975,-80.8043040144587,Café
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Salud Beer Shop,35.24786649738032,-80.80407802075204,Bar
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,NoDa Farmers Market,35.2465483434831,-80.80302828035926,Market
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Local Loaf,35.2446059,-80.8033345,Food & Drink Shop
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Neighborhood Theatre,35.24752461983098,-80.80409942495277,Music Venue
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Salud Cerveceria,35.24780850704708,-80.80409813482055,Brewery
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Boudreaux's Louisiana Kitchen,35.247649033091726,-80.80451354574546,Seafood Restaurant
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,JackBeagle's,35.247319470102276,-80.80532225565508,Sports Bar
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Sabor Latin Street Grill,35.24712907733035,-80.8055110476805,Burrito Place
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Cabo Fish Taco,35.247173,-80.8057,Taco Place
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Crêpe Cellar Kitchen & Pub,35.24688619622985,-80.80588893371326,Eastern European Restaurant
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Haberdish,35.24663185007193,-80.80622261335826,Southern / Soul Food Restaurant
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,The Evening Muse,35.24771324271409,-80.80478380609095,Concert Hall
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Reigning Donuts,35.24680340427018,-80.80561608216618,Donut Shop
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,The Blind Pig,35.24791541196292,-80.8044855353256,Bar
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,UpStage,35.24780641215614,-80.80414069067298,Performing Arts Venue
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Sanctuary,35.2475336180272,-80.80443323706075,Bar
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Noda Bodega,35.24170067821045,-80.79807465289295,Deli / Bodega
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Billy Jack’s Shack,35.247306,-80.804847,Burger Joint
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Growlers Pour House,35.24694635535006,-80.80579253429448,Gastropub
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,the Dog Bar,35.24794642338187,-80.80432270675011,Bar
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Popbar,35.246845541959,-80.80618233757154,Dessert Shop
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Davidson Street Public House,35.24734369836681,-80.8049396331174,Gastropub
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,The Chamber By Wooden Robot,35.24874709885487,-80.80523729324341,Brewery
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Johnston YMCA,35.24632619504611,-80.80781419614146,Gym / Fitness Center
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Benny Pennello's Pizza,35.24527912616543,-80.80932175155851,Pizza Place
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,The Orange Olive,35.244829,-80.809216,Salon / Barbershop
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,North Charlotte Neighborhood Park,35.246132258515466,-80.79771767206914,Park
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Deejai Thai Noda,35.25028133716578,-80.79693723673917,Thai Restaurant
Old North Charlotte,Charlotte,NC,35.2456474,-80.80178769999998,Heist Brewery,35.24534657678093,-80.80946802968259,Brewery
